390.0,0.0235
400.0,0.0205
410.0,0.0129
420.0,0.006
430.0,0.002
440.0,0.0
450.0,0.006
460.0,0.0109
470.0,0.0157
480.0,0.0152
490.0,0.0256
500.0,0.0559
510.0,0.0865
520.0,0.0981
530.0,0.0969
540.0,0.09
550.0,0.0781
560.0,0.0659
570.0,0.06
580.0,0.0581
590.0,0.054
600.0,0.0495
610.0,0.0578
620.0,0.0674
630.0,0.0718
640.0,0.0685
650.0,0.0713
660.0,0.1128
670.0,0.1595
680.0,0.1388
690.0,0.0812
700.0,0.0317
710.0,0.0128
720.0,0.005
